Open,Close,High,Low,Volume,Date
28.16175,27.43625,28.22,27.04775,,06/03/21
27.87625,28.17375,28.18,27.6925,,06/02/21
28.075,27.88625,28.5075,27.82375,,06/01/21
27.9425,28.0425,28.132,27.8825,,05/31/21
27.9125,27.9125,27.9125,27.9125,,05/30/21
27.8875,27.9125,27.96,27.40425,,05/28/21
27.67675,27.845,27.8775,27.49275,,05/27/21
27.99,27.67325,28.2225,27.62,,05/26/21
27.745,28.00375,28.01825,27.47875,,05/25/21
27.53125,27.77175,27.885,27.51,,05/24/21
27.065,27.065,27.065,27.065,,05/23/21
27.7675,27.065,28.04925,27.065,,05/21/21
27.73875,27.755,27.985,27.40425,,05/20/21
28.18,27.73625,28.2275,27.38,,05/19/21
28.21675,28.18,28.73975,28.02325,,05/18/21
27.425,28.175,28.2775,27.35575,,05/17/21
27.585,27.585,27.585,27.585,,05/16/21
27.105,27.585,27.585,26.83825,,05/14/21
27.04125,27.09375,27.23,26.74225,,05/13/21
27.624,27.0175,27.675,26.95375,,05/12/21
27.32375,27.6175,27.6575,27.10625,,05/11/21
27.51625,27.2925,27.8625,27.2325,,05/10/21
26.915,26.915,26.915,26.915,,05/09/21
26.915,26.915,26.915,26.915,,05/08/21
27.26875,26.915,27.64,26.915,,05/07/21
26.50625,27.3075,27.44175,26.18425,,05/06/21
26.475,26.485,26.62,26.11375,,05/05/21
26.9,26.51625,27.094,26.09975,,05/04/21
25.87625,26.895,26.985,25.81375,,05/03/21
25.915,25.915,25.915,25.915,,05/02/21
25.915,25.915,25.915,25.915,,05/01/21
26.09,25.915,26.18525,25.8025,,04/30/21
26.2425,26.10125,26.465,25.75825,,04/29/21
26.26375,26.2025,26.295,25.835,,04/28/21
26.215,26.265,26.4505,26.0525,,04/27/21
25.98,26.2175,26.2175,25.86575,,04/26/21
25.565,25.565,25.565,25.565,,04/25/21
26.14875,25.565,26.37825,25.565,,04/23/21
26.56625,26.16875,26.58,25.97775,,04/22/21
25.845,26.5525,26.63,25.76875,,04/21/21
25.81825,25.85,26.0875,25.68925,,04/20/21
25.92125,25.8175,26.2205,25.64175,,04/19/21
25.97,25.97,25.97,25.97,,04/17/21
25.87,25.97,26.28825,25.7625,,04/16/21
25.41075,25.84575,25.97775,25.3325,,04/15/21
25.35875,25.4225,25.52025,25.19925,,04/14/21
24.8325,25.33775,25.4525,24.70075,,04/13/21
25.245,24.8175,25.2725,24.71,,04/12/21
24.015,24.015,24.015,24.015,,04/11/21
24.015,24.015,24.015,24.015,,04/10/21
25.46775,24.015,25.48875,24.015,,04/09/21
25.155,25.44875,25.59,24.99425,,04/08/21
25.16125,25.1525,25.2675,24.86,,04/07/21
24.89125,24.015,25.28375,24.015,,04/06/21
25.005,24.88125,25.06675,24.6175,,04/05/21
24.9725,24.9725,24.9725,24.9725,,04/04/21
24.43425,24.9725,24.9775,24.25625,,04/01/21
24.01625,24.4125,24.50825,23.78875,,03/31/21
24.6825,24.02225,24.725,23.865,,03/30/21
25.0575,24.6475,25.08925,24.4805,,03/29/21
25.385,25.385,25.385,25.385,,03/28/21
25.12275,25.385,25.385,24.885,,03/26/21
25.05,25.12175,25.1725,24.42725,,03/25/21
25.06775,25.04675,25.35325,24.99925,,03/24/21
25.7875,25.07625,25.82375,25.00975,,03/23/21
25.885,25.77375,25.95425,25.4125,,03/22/21
26.385,25.965,26.385,25.965,,03/21/21
26.385,26.385,26.385,26.385,,03/20/21
25.98125,26.385,26.385,25.88175,,03/19/21
26.36075,26.0425,26.675,25.8475,,03/18/21
25.9525,26.3625,26.505,25.7735,,03/17/21
26.22575,25.9425,26.296,25.8375,,03/16/21
26.0275,26.2275,26.28675,25.8125,,03/15/21
26.58,26.025,26.58,25.9375,,03/14/21
26.6,26.6,26.6,26.6,,03/13/21
26.09875,26.6,26.6,25.385,,03/12/21
26.19775,26.12375,26.44375,25.9025,,03/11/21
25.93525,26.21,26.215,25.5575,,03/10/21
25.1925,25.925,26.12,25.05675,,03/09/21
25.48625,25.12275,25.89125,24.9725,,03/08/21
25.24,25.24,25.24,25.24,,03/07/21
25.36875,25.24,25.44,24.8375,,03/05/21
26.1125,25.39375,26.2975,25.08475,,03/04/21
26.755,26.08,26.8075,25.87,,03/03/21
26.52625,26.75025,26.88325,25.85625,,03/02/21
26.77375,26.56125,27.04925,26.43125,,03/01/21
26.6775,25.56,26.6775,25.52,,02/28/21
27.4675,26.6775,27.5915,26.14175,,02/26/21
27.84125,27.41625,28.1925,27.26825,,02/25/21
27.645,27.9525,28.01375,27.32825,,02/24/21
28.1775,27.685,28.31225,27.32625,,02/23/21
27.5375,28.1525,28.2725,27.30125,,02/22/21
27.275,27.275,27.275,27.275,,02/21/21
27.04275,27.275,27.59,25.82,,02/19/21
27.38375,27.03375,27.5005,26.87,,02/18/21
27.20125,27.395,27.42025,26.85075,,02/17/21
27.609,27.23375,27.94125,26.8475,,02/16/21
27.50125,27.595,27.68875,27.37075,,02/15/21
27.355,27.78,27.78,27.355,,02/14/21
27.355,27.355,27.355,27.355,,02/13/21
26.9775,27.355,27.39925,26.865,,02/12/21
27.05,26.97925,27.27275,26.70825,,02/11/21
27.2675,27.04375,27.49175,26.8815,,02/10/21
27.27,27.265,27.79825,27.10675,,02/09/21
27.23375,27.27425,27.5575,26.8625,,02/08/21
26.9025,26.9025,26.9025,26.9025,,02/07/21
26.34175,26.9025,27.02625,26.20875,,02/05/21
26.90125,26.35,26.92875,25.91975,,02/04/21
26.82,26.90575,27.175,26.48125,,02/03/21
28.74575,26.7275,28.85025,26.285,,02/02/21
28.62,28.9875,29.96675,28.06425,,02/01/21
27.705,27.705,27.705,27.705,,01/31/21
27.705,27.705,27.705,27.705,,01/30/21
26.53525,27.705,27.705,26.0575,,01/29/21
25.25525,26.51925,26.8925,24.875,,01/28/21
25.46375,25.26025,25.48575,24.715,,01/27/21
25.32,25.46275,25.6325,25.20875,,01/26/21
25.5475,25.34,25.76375,25.195,,01/25/21
25.595,25.585,25.595,25.585,,01/24/21
25.595,25.595,25.595,25.595,,01/23/21
25.95,25.595,25.9675,25.0425,,01/22/21
25.85175,25.935,26.05125,25.66875,,01/21/21
25.2325,25.835,25.87875,25.07575,,01/20/21
25.00625,25.2175,25.4025,24.9625,,01/19/21
24.78625,25.145,26.045,24.21625,,01/18/21
25.56375,24.77675,25.7725,24.60375,,01/15/21
25.295,25.51,25.875,25.09475,,01/14/21
25.54375,25.215,25.6875,25.165,,01/13/21
25.06125,25.5525,25.63625,24.99275,,01/12/21
25.344,24.9025,25.395,24.41425,,01/11/21
0,27.545,27.545,27.545,,01/10/21
27.15875,25.42725,27.2125,24.53625,,01/08/21
27.3275,27.1425,27.36,26.92125,,01/07/21
27.56,27.3,27.91875,26.6625,,01/06/21
27.16825,27.5575,27.68375,26.995,,01/05/21
26.65125,27.235,27.53875,26.65125,,01/04/21
26.40125,26.40125,26.40125,26.40125,,01/03/21
26.59075,26.45525,26.68875,26.261,,12/31/20
26.18875,26.66875,26.67875,26.1455,,12/30/20
26.22075,26.21375,26.59825,25.985,,12/29/20
25.28725,26.22125,26.76375,25.28725,,12/28/20
25.83,25.83,25.83,25.83,,12/27/20
25.5475,25.83,25.90425,25.43575,,12/24/20
25.25,25.53775,25.78375,25.0975,,12/23/20
26.23625,25.18425,26.57925,25.055,,12/22/20
25.86,26.17,27.37075,25.15,,12/21/20
25.8125,25.8125,25.8125,25.8125,,12/20/20
26.0075,25.8125,26.115,25.66875,,12/18/20
25.305,26.075,26.08125,25.16125,,12/17/20
24.53125,25.34525,25.4675,24.45425,,12/16/20
23.86275,24.5,24.55875,23.83125,,12/15/20
23.97375,23.8325,24.2275,23.68725,,12/14/20
23.9375,23.9375,23.9375,23.9375,,12/13/20
24.005,23.9375,24.09875,23.61625,,12/11/20
23.92,23.61,24.27325,23.605,,12/10/20
24.55875,23.95,24.57625,23.6225,,12/09/20
24.49575,24.55,24.86125,24.44,,12/08/20
24.195,24.485,24.77625,23.60225,,12/07/20
24.065,24.195,24.34225,23.805,,12/04/20
24.07775,24.0625,24.28125,23.375,,12/03/20
23.94425,24.1,24.31125,23.56125,,12/02/20
22.62075,24.0055,24.05,22.5925,,12/01/20
22.75125,22.62275,22.75125,21.9075,,11/30/20
22.8125,22.8125,22.8125,22.8125,,11/29/20
22.95,22.7,23.31625,22.35625,,11/27/20
23.37625,23.8,23.8,23.19,,11/26/20
23.2925,23.345,23.51425,23.11125,,11/25/20
23.6275,23.395,23.63125,22.94575,,11/24/20
24.1475,23.605,24.39125,23.4425,,11/23/20
24.16975,24.16975,24.16975,24.16975,,11/21/20
23.95225,24.16975,24.5175,23.91,,11/20/20
24.3725,24.04675,24.3725,23.64,,11/19/20
24.5,24.3375,24.6925,24.2425,,11/18/20
24.77075,24.4775,24.80625,24.3675,,11/17/20
24.66375,24.77,25.06325,24.22,,11/16/20
25.0925,24.9425,25.0925,24.9425,,11/15/20
24.30875,25.095,25.095,24.15675,,11/13/20
24.28125,24.2825,24.39,24.045,,11/12/20
24.20025,24.2825,24.42875,23.80375,,11/11/20
24.075,24.2225,24.4925,23.90825,,11/10/20
25.7775,24.085,25.9875,23.60125,,11/09/20
24.705,24.705,24.705,24.705,,11/08/20
25.25875,24.705,25.825,24.705,,11/06/20
23.9075,25.39,25.47,23.9025,,11/05/20
24.29,23.9,24.47125,23.31375,,11/04/20
24.085,24.22375,24.36675,23.91625,,11/03/20
23.61875,24.225,24.225,23.4,,11/02/20
24.7375,23.9775,24.7375,23.9775,,11/01/20
24.7375,24.7375,24.7375,24.7375,,10/31/20
23.28175,24.7375,24.7375,23.17275,,10/30/20
23.39875,23.2475,23.57075,22.5975,,10/29/20
24.29875,23.40375,24.5675,23.04,,10/28/20
24.30125,24.26625,24.60125,24.2275,,10/27/20
24.30125,24.3,24.56125,24.12625,,10/26/20
25.495,24.40875,25.495,24.405,,10/25/20
24.72875,25.495,25.495,24.43,,10/23/20
25.04625,24.7245,25.08625,24.38875,,10/22/20
24.74,25.045,25.27,24.68875,,10/21/20
24.37625,24.635,24.92375,24.33875,,10/20/20
24.21125,24.3975,24.94975,24.12375,,10/19/20
24.7875,24.7875,24.7875,24.7875,,10/18/20
24.33125,23.7525,24.5075,23.7525,,10/16/20
24.27375,24.27975,24.3075,23.615,,10/15/20
24.2175,24.7875,24.7875,23.90675,,10/14/20
25.1575,24.15375,25.19875,23.94,,10/13/20
25.08325,25.105,25.57,24.8425,,10/12/20
24.2125,24.2125,24.2125,24.2125,,10/11/20
23.8725,24.2125,25.17875,23.8325,,10/09/20
23.81375,23.84,24.1925,23.66825,,10/08/20
23.12625,23.8075,23.9575,23.08375,,10/07/20
24.3825,23.065,24.48625,22.92,,10/06/20
23.8575,24.4875,24.6925,23.68875,,10/05/20
23.725,23.725,23.725,23.725,,10/04/20
23.78375,23.725,24.1825,23.48575,,10/02/20
23.32625,24.0475,24.15325,23.24125,,10/01/20
24.26125,23.2375,24.31125,23.1575,,09/30/20
23.7025,24.20225,24.395,23.3975,,09/29/20
23.0525,22.9975,23.72075,22.555,,09/28/20
23.2375,23.2375,23.2375,23.2375,,09/27/20
23.1875,23.2375,23.29125,22.48875,,09/25/20
22.87875,23.17725,23.33175,21.66825,,09/24/20
24.4225,22.7775,24.4675,22.60925,,09/23/20
24.83175,24.38875,25.19225,23.8685,,09/22/20
26.70625,24.895,26.9575,23.83625,,09/21/20
27.2875,27.2875,27.2875,27.2875,,09/20/20
27.01875,27.2875,27.2875,26.70375,,09/18/20
27.175,27.0495,27.2075,26.3275,,09/17/20
27.16125,27.4875,27.4875,26.9,,09/16/20
27.15,27.5475,27.61675,27.03325,,09/15/20
26.6925,27.1175,27.29475,26.685,,09/14/20
26.75075,26.75075,26.75075,26.75075,,09/12/20
26.91775,26.75075,27.0285,26.59,,09/11/20
26.98875,26.8825,27.4775,26.69875,,09/10/20
26.6325,26.97175,27.12575,26.41925,,09/09/20
26.89875,26.665,27.1,25.855,,09/08/20
26.9,26.55925,27.1475,26.525,,09/07/20
26.9925,26.9925,26.9925,26.9925,,09/06/20
26.64625,26.9925,27.00075,26.34,,09/04/20
27.4275,26.6025,27.7025,26.49375,,09/03/20
28.05225,27.4475,28.31225,27.07875,,09/02/20
28.18075,28.11,28.8925,27.718,,09/01/20
27.6375,28.1375,28.35325,27.61825,,08/31/20
27.495,27.495,27.495,27.495,,08/30/20
27.495,27.495,27.495,27.495,,08/29/20
27.02625,27.495,27.7075,26.8425,,08/28/20
27.44325,27.01525,27.8925,26.53575,,08/27/20
26.54075,27.50975,27.50975,26.13375,,08/26/20
26.6325,26.535,26.79,26.1075,,08/25/20
26.6925,26.3125,27.2325,26.275,,08/24/20
25.9125,25.93725,25.93725,25.9125,,08/23/20
27.28625,25.9125,27.53625,25.9125,,08/21/20
26.78375,26.835,27.50625,26.6075,,08/20/20
27.80125,26.7125,28.00125,26.5025,,08/19/20
27.44125,28.8925,28.8925,27.12875,,08/18/20
26.59,27.4975,27.56375,25.86875,,08/17/20
26.4475,26.4475,26.4475,26.4475,,08/16/20
26.4475,26.4475,26.4475,26.4475,,08/15/20
27.40375,26.4475,27.69375,25.82425,,08/14/20
25.74125,27.52825,27.65325,25.30625,,08/13/20
25.34625,25.12,26.29,23.5025,,08/12/20
29.01375,24.7975,29.25125,24.54375,,08/11/20
28.20725,28.61,29.385,27.83125,,08/10/20
28.2975,28.2975,28.2975,28.2975,,08/09/20
28.2975,28.2975,28.2975,28.2975,,08/08/20
29.14225,28.2975,29.8425,27.45225,,08/07/20
27.0625,29.425,29.425,26.82125,,08/06/20
26.0625,26.9425,27.115,25.52125,,08/05/20
24.39375,26.0075,26.01575,24.155,,08/04/20
24.765,23.5125,24.82125,23.5125,,08/03/20
24.4425,24.4425,24.4425,24.4425,,08/02/20
24.4425,24.4425,24.4425,24.4425,,08/01/20
23.5225,24.4425,24.46875,23.29625,,07/31/20
24.375,23.495,24.38625,22.97125,,07/30/20
24.49375,24.31375,24.90925,23.44,,07/29/20
24.735,24.4025,26.15125,22.41125,,07/28/20
22.84425,24.585,24.6,22.84425,,07/27/20
22.79,22.79,22.79,22.79,,07/26/20
22.79,22.79,22.79,22.79,,07/25/20
22.68,22.79,22.91075,22.43125,,07/24/20
23.2375,22.225,23.2375,22.2125,,07/23/20
21.29,22.9925,23.0425,21.29,,07/22/20
19.9,21.29,21.3215,19.86125,,07/21/20
19.325,19.91375,19.9225,19.24775,,07/20/20
19.335,19.075,19.335,19.0125,,07/19/20
19.335,19.335,19.335,19.335,,07/18/20
19.16,19.335,19.39125,18.91775,,07/17/20
19.4675,19.1175,19.4675,19.09425,,07/16/20
18.8625,19.19475,19.78,18.8625,,07/15/20
19.08625,18.8125,19.29075,18.8125,,07/14/20
18.76125,19.065,19.3825,18.74,,07/13/20
18.72425,18.72425,18.72425,18.72425,,07/12/20
18.72425,18.72425,18.72425,18.72425,,07/11/20
18.645,18.72425,18.80175,18.4925,,07/10/20
18.755,18.6475,19.05,18.5075,,07/09/20
18.25375,18.715,18.76675,18.25175,,07/08/20
18.28925,18.32,18.36125,17.995,,07/07/20
18.02825,18.1675,18.395,17.945,,07/06/20
18.0475,17.5075,18.0475,17.5075,,07/05/20
17.9525,18.0475,18.07125,17.9375,,07/03/20
18.0425,17.94625,18.1175,17.7925,,07/02/20
18.2025,17.515,18.435,17.515,,07/01/20
17.835,17.515,18.24075,17.515,,06/30/20
17.8275,17.855,17.95125,17.6875,,06/29/20
17.80375,17.80375,17.80375,17.80375,,06/27/20
17.765,17.80375,17.93375,17.49575,,06/26/20
17.50625,17.865,17.865,17.4475,,06/25/20
17.94625,17.865,18.07125,17.4335,,06/24/20
17.7275,17.775,18.01,17.66975,,06/23/20
17.70125,17.72,18.0225,17.66675,,06/22/20
17.6225,17.6225,17.6225,17.6225,,06/21/20
17.6225,17.6225,17.6225,17.6225,,06/20/20
17.37875,17.6225,17.80675,17.36675,,06/19/20
17.48325,17.3675,17.6725,17.313,,06/18/20
17.44625,17.52775,17.605,17.33875,,06/17/20
17.4075,17.635,17.635,17.2825,,06/16/20
17.47375,17.3975,17.53525,16.94875,,06/15/20
17.49125,17.49125,17.49125,17.49125,,06/14/20
17.49125,17.49125,17.49125,17.49125,,06/13/20
17.66625,17.49125,17.74075,17.39575,,06/12/20
18.15375,17.65,18.16,17.47825,,06/11/20
17.5725,18.125,18.17725,17.545,,06/10/20
17.4445,17.55,17.7725,17.4445,,06/09/20
17.32875,17.78875,17.8,17.3275,,06/08/20
17.41,17.41,17.41,17.41,,06/07/20
17.41,17.41,17.41,17.41,,06/06/20
17.72375,17.41,17.7575,17.22125,,06/05/20
17.65375,17.7075,17.843,17.4725,,06/04/20
18.0625,17.495,18.07,17.4875,,06/03/20
18.29,18.0775,18.37175,17.79575,,06/02/20
18.0125,18.2925,18.38925,18.0125,,06/01/20
17.87,17.87,17.87,17.87,,05/30/20
17.3975,17.87,17.90925,17.26875,,05/29/20
17.2825,17.365,17.50425,17.18725,,05/28/20
17.155,17.2675,17.35625,16.85325,,05/27/20
17.09125,17.14,17.45,17.03275,,05/26/20
17.15125,16.5375,17.17875,16.53,,05/25/20
17.2075,17.2075,17.2075,17.2075,,05/24/20
17.11375,17.2075,17.2325,16.74625,,05/22/20
17.5275,17.11875,17.53375,16.895,,05/21/20
17.35625,17.565,17.63475,17.275,,05/20/20
17,17.345,17.4875,16.99,,05/19/20
16.77925,16.97,17.56825,16.66775,,05/18/20
16.6425,16.6425,16.6425,16.6425,,05/17/20
15.85675,16.6425,16.735,15.7925,,05/15/20
15.585,15.885,15.895,15.45125,,05/14/20
15.45925,15.59125,15.64,15.39125,,05/13/20
15.48375,15.4225,15.625,15.35275,,05/12/20
15.4875,15.50675,15.61225,15.27875,,05/11/20
15.47675,15.47675,15.47675,15.47675,,05/10/20
15.47675,15.47675,15.47675,15.47675,,05/09/20
15.3225,15.47675,15.63,15.2225,,05/08/20
14.8725,15.465,15.465,14.84925,,05/07/20
14.965,14.86,15.16625,14.8275,,05/06/20
14.79,14.9675,15.04625,14.73075,,05/05/20
14.94875,14.77925,15.0625,14.735,,05/04/20
14.965,14.965,14.965,14.965,,05/03/20
14.93225,14.965,15.05125,14.75075,,05/01/20
15.29875,14.955,15.51125,14.7825,,04/30/20
15.18,15.295,15.39325,15.09875,,04/29/20
15.0375,15.1225,15.2275,14.92,,04/28/20
15.24075,15.2275,15.34,15.035,,04/27/20
15.25,15.25,15.25,15.25,,04/26/20
15.2525,15.25,15.39,15.0325,,04/24/20
15.0925,15.25375,15.4425,14.975,,04/23/20
14.905,15.11,15.1425,14.71125,,04/22/20
15.32425,14.875,15.325,14.53675,,04/21/20
15.1725,15.295,15.4325,15.06,,04/20/20
15.185,15.185,15.185,15.185,,04/19/20
15.53875,15.185,15.55375,15.07,,04/17/20
15.4825,15.6125,15.6125,15.2055,,04/16/20
15.73,15.5025,15.775,15.2825,,04/15/20
15.4125,15.76075,15.8375,15.3525,,04/14/20
15.4075,15.4025,15.5125,15.1575,,04/13/20
15.035,15.035,15.035,15.035,,04/12/20
15.025,15.035,15.08075,15.025,,04/10/20
14.92275,15.44125,15.53875,14.92275,,04/09/20
15.0275,14.94,15.13,14.86725,,04/08/20
15.0075,15.0175,15.475,14.87375,,04/07/20
14.3875,15.00625,15.0775,14.24875,,04/06/20
14.3925,14.3925,14.3925,14.3925,,04/05/20
14.53,14.3925,14.54375,14.28625,,04/03/20
14.00125,14.485,14.53125,13.91475,,04/02/20
13.915,13.9575,14.13875,13.82025,,04/01/20
14.0925,13.9775,14.245,13.87375,,03/31/20
14.53625,14.06,14.555,13.8225,,03/30/20
14.485,14.485,14.485,14.485,,03/29/20
14.4825,14.485,14.63125,14.1925,,03/27/20
14.3475,14.4275,14.675,14.17375,,03/26/20
14.5,14.34625,14.72875,14.02625,,03/25/20
13.4375,14.425,14.49375,13.22875,,03/24/20
12.3675,13.4375,13.44125,12.3675,,03/23/20
12.6325,12.345,12.65,12.28875,,03/22/20
12.06,12.6325,13.02575,12.0575,,03/20/20
12.0775,12.0725,12.3075,11.7975,,03/19/20
12.755,12.04,12.88,11.68625,,03/18/20
12.975,12.74,13.24,12.135,,03/17/20
14.795,12.94,14.89375,11.8525,,03/16/20
14.6975,14.76625,15.195,14.6975,,03/15/20
15.7725,14.6975,15.86375,14.45125,,03/13/20
16.77125,15.7575,16.90875,15.5275,,03/12/20
16.94375,16.77125,17.11375,16.675,,03/11/20
16.9275,16.95625,17.195,16.8175,,03/10/20
