date, value
1972/10/26,0.4795
1972/10/27,0.476
1972/10/30,0.4765
1972/10/31,0.48
1972/11/1,0.4795
1972/11/2,0.477
1972/11/3,0.473
1972/11/6,0.4715
1972/11/8,0.465
1972/11/9,0.463
1972/11/10,0.465
1972/11/13,0.466
1972/11/14,0.468
1972/11/15,0.47
1972/11/16,0.4645
1972/11/17,0.4625
1972/11/20,0.461
1972/11/21,0.4635
1972/11/22,0.467
1972/11/24,0.468
1972/11/27,0.4649
1972/11/28,0.4648
1972/11/29,0.4672
1972/11/30,0.4783
1972/12/1,0.479
1972/12/4,0.4745
1972/12/5,0.476
1972/12/6,0.4835
1972/12/7,0.474
1972/12/8,0.479
1972/12/11,0.4865
1972/12/12,0.484
1972/12/13,0.4795
1972/12/14,0.4815
1972/12/15,0.482
1972/12/18,0.476
1972/12/19,0.479
1972/12/20,0.48
1972/12/21,0.484
1972/12/22,0.4901
1972/12/26,0.4974
1972/12/27,0.4961
1972/12/29,0.5008
1973/1/2,0.502
1973/1/3,0.5035
1973/1/4,0.51
1973/1/5,0.5095
1973/1/8,0.515
1973/1/9,0.519
1973/1/10,0.523
1973/1/11,0.528
1973/1/12,0.525
1973/1/15,0.5245
1973/1/16,0.526
1973/1/17,0.521
1973/1/18,0.5265
1973/1/19,0.5335
1973/1/22,0.535
1973/1/23,0.5305
1973/1/24,0.536
1973/1/26,0.5405
1973/1/29,0.5325
1973/1/30,0.533
1973/1/31,0.545
1973/2/1,0.5495
1973/2/2,0.5465
1973/2/5,0.551
1973/2/6,0.552
1973/2/7,0.5485
1973/2/8,0.5515
1973/2/9,0.5495
1973/2/13,0.5645
1973/2/14,0.5755
1973/2/15,0.5685
1973/2/16,0.5725
1973/2/20,0.572
1973/2/21,0.579
1973/2/22,0.5985
1973/2/23,0.5924
1973/2/26,0.6078
1973/2/27,0.619
1973/2/28,0.6419
1973/3/1,0.662
1973/3/2,0.642
1973/3/5,0.637
1973/3/6,0.657
1973/3/7,0.675
1973/3/8,0.678
1973/3/9,0.6665
1973/3/12,0.6555
1973/3/13,0.643
1973/3/14,0.655
1973/3/15,0.645
1973/3/16,0.656
1973/3/19,0.668
1973/3/20,0.674
1973/3/21,0.6825
1973/3/22,0.675
1973/3/23,0.675
1973/3/26,0.6655
1973/3/27,0.6515
1973/3/28,0.665
1973/3/29,0.669
1973/3/30,0.6735
1973/4/2,0.693
1973/4/3,0.6905
1973/4/4,0.7075
1973/4/5,0.7105
1973/4/6,0.719
1973/4/9,0.7115
1973/4/10,0.7085
1973/4/11,0.706
1973/4/12,0.7015
1973/4/13,0.694
1973/4/16,0.6835
1973/4/17,0.699
1973/4/18,0.7125
1973/4/19,0.71
1973/4/23,0.7155
1973/4/24,0.705
1973/4/25,0.7053
1973/4/26,0.7016
1973/4/27,0.698
1973/4/30,0.677
1973/5/1,0.6655
1973/5/2,0.6725
1973/5/3,0.6875
1973/5/4,0.675
1973/5/7,0.655
1973/5/8,0.6455
1973/5/9,0.665
1973/5/10,0.659
1973/5/11,0.653
1973/5/14,0.657
1973/5/15,0.677
1973/5/16,0.667
1973/5/17,0.68
1973/5/18,0.6865
1973/5/21,0.7065
1973/5/22,0.725
1973/5/23,0.7115
1973/5/24,0.6975
1973/5/25,0.715
1973/5/29,0.7065
1973/5/30,0.7105
1973/5/31,0.7145
1973/6/1,0.715
1973/6/4,0.735
1973/6/5,0.7505
1973/6/6,0.738
1973/6/7,0.751
1973/6/8,0.771
1973/6/11,0.772
1973/6/12,0.7655
1973/6/13,0.7455
1973/6/14,0.734
1973/6/15,0.745
1973/6/18,0.744
1973/6/19,0.7375
1973/6/20,0.7475
1973/6/21,0.7675
1973/6/22,0.766
1973/6/25,0.786
1973/6/26,0.7959
1973/6/27,0.7919
1973/6/28,0.7753
1973/6/29,0.7898
1973/7/2,0.78
1973/7/3,0.7935
1973/7/5,0.795
1973/7/6,0.796
1973/7/9,0.8045
1973/7/10,0.8245
1973/7/11,0.8445
1973/7/12,0.8645
1973/7/13,0.866
1973/7/16,0.859
1973/7/17,0.879
1973/7/18,0.899
1973/7/19,0.896
1973/7/20,0.916
1973/7/23,0.936
1973/7/24,0.936
1973/7/25,0.916
1973/7/26,0.896
1973/7/27,0.876
1973/7/30,0.856
1973/7/31,0.876
1973/8/1,0.896
1973/8/2,0.916
1973/8/3,0.9345
1973/8/6,0.9375
1973/8/7,0.9175
1973/8/8,0.9
1973/8/9,0.894
1973/8/10,0.914
1973/8/13,0.887
1973/8/14,0.877
1973/8/15,0.9025
1973/8/16,0.888
1973/8/17,0.881
1973/8/20,0.909
1973/8/21,0.881
1973/8/22,0.851
1973/8/23,0.821
1973/8/24,0.838
1973/8/27,0.8405
1973/8/28,0.81
1973/8/29,0.8062
1973/8/30,0.8141
1973/8/31,0.827
1973/9/4,0.784
1973/9/5,0.77
1973/9/6,0.76
1973/9/7,0.774
1973/9/10,0.754
1973/9/11,0.7825
1973/9/12,0.769
1973/9/13,0.799
1973/9/14,0.829
1973/9/17,0.8215
1973/9/18,0.8025
1973/9/19,0.791
1973/9/20,0.807
1973/9/21,0.813
1973/9/24,0.783
1973/9/25,0.785
1973/9/26,0.7845
1973/9/27,0.793
1973/9/28,0.809
1973/10/1,0.7965
1973/10/2,0.824
1973/10/3,0.8395
1973/10/4,0.836
1973/10/5,0.857
1973/10/9,0.885
1973/10/10,0.86
1973/10/11,0.867
1973/10/12,0.891
1973/10/15,0.891
1973/10/16,0.9175
1973/10/17,0.903
1973/10/18,0.913
1973/10/19,0.903
1973/10/23,0.9155
1973/10/24,0.907
1973/10/25,0.8965
1973/10/26,0.899
1973/10/29,0.8855
1973/10/30,0.9015
1973/10/31,0.925
1973/11/1,0.934
1973/11/2,0.933
1973/11/5,0.941
1973/11/7,0.936
1973/11/8,0.956
1973/11/9,0.965
1973/11/12,0.9535
1973/11/13,0.959
1973/11/14,0.989
1973/11/15,0.9925
1973/11/16,0.9985
1973/11/19,1.0285
1973/11/20,1.0585
1973/11/21,1.0285
1973/11/23,0.9985
1973/11/26,0.9685
1973/11/27,0.9666
1973/11/28,0.9832
1973/11/29,0.9976
1973/11/30,0.966
1973/12/3,0.94
1973/12/4,0.965
1973/12/5,0.953
1973/12/6,0.952
1973/12/7,0.9455
1973/12/10,0.9755
1973/12/11,0.972
1973/12/12,0.952
1973/12/13,0.922
1973/12/14,0.892
1973/12/17,0.906
1973/12/18,0.886
1973/12/19,0.885
1973/12/20,0.8925
1973/12/21,0.902
1973/12/26,0.9134
1973/12/27,0.8928
1973/12/28,0.875
1973/12/31,0.8672
1974/1/2,0.856
1974/1/3,0.884
1974/1/4,0.867
1974/1/7,0.8935
1974/1/8,0.874
1974/1/9,0.8605
1974/1/10,0.8725
1974/1/11,0.863
1974/1/14,0.8785
1974/1/15,0.856
1974/1/16,0.84
1974/1/17,0.857
1974/1/18,0.8675
1974/1/21,0.886
1974/1/22,0.8745
1974/1/23,0.871
1974/1/24,0.901
1974/1/25,0.931
1974/1/28,0.96
1974/1/29,0.934
1974/1/30,0.947
1974/1/31,0.976
1974/2/1,0.999
1974/2/4,0.969
1974/2/5,0.999
1974/2/6,0.969
1974/2/7,0.939
1974/2/8,0.969
1974/2/11,0.988
1974/2/13,0.981
1974/2/14,1.011
1974/2/15,1.041
1974/2/19,1.071
1974/2/20,1.101
1974/2/21,1.131
1974/2/22,1.161
1974/2/25,1.1766
1974/2/26,1.1922
1974/2/27,1.164
1974/2/28,1.0944
1974/3/1,1.07
1974/3/4,1.075
1974/3/5,1.028
1974/3/6,1.07
1974/3/7,1.12
1974/3/8,1.096
1974/3/11,1.135
1974/3/12,1.135
1974/3/13,1.137
1974/3/14,1.119
1974/3/15,1.132
1974/3/18,1.172
1974/3/19,1.222
1974/3/20,1.212
1974/3/21,1.186
1974/3/22,1.236
1974/3/25,1.219
1974/3/26,1.175
1974/3/27,1.225
1974/3/28,1.266
1974/3/29,1.296
1974/4/1,1.263
1974/4/2,1.307
1974/4/3,1.28
1974/4/4,1.298
1974/4/5,1.248
1974/4/8,1.198
1974/4/9,1.237
1974/4/10,1.208
1974/4/11,1.21
1974/4/15,1.254
1974/4/16,1.239
1974/4/17,1.242
1974/4/18,1.292
1974/4/19,1.324
1974/4/22,1.335
1974/4/23,1.344
1974/4/24,1.383
1974/4/25,1.331
1974/4/26,1.3336
1974/4/29,1.3634
1974/4/30,1.3572
1974/5/1,1.324
1974/5/2,1.34
1974/5/3,1.361
1974/5/6,1.315
1974/5/7,1.33
1974/5/8,1.334
1974/5/9,1.314
1974/5/10,1.298
1974/5/13,1.26
1974/5/14,1.233
1974/5/15,1.23
1974/5/16,1.18
1974/5/17,1.158
1974/5/20,1.138
1974/5/21,1.134
1974/5/22,1.092
1974/5/23,1.097
1974/5/24,1.102
1974/5/28,1.055
1974/5/29,1.08
1974/5/30,1.075
1974/5/31,1.074
1974/6/3,1.044
1974/6/4,1.094
1974/6/5,1.124
1974/6/6,1.1
1974/6/7,1.134
1974/6/10,1.142
1974/6/11,1.092
1974/6/12,1.085
1974/6/13,1.046
1974/6/14,1.011
1974/6/17,1.028
1974/6/18,0.978
1974/6/19,0.99
1974/6/20,1.004
1974/6/21,1.013
1974/6/24,0.981
1974/6/25,0.9284
1974/6/26,0.9318
1974/6/27,0.9196
1974/6/28,0.9408
1974/7/1,0.894
1974/7/2,0.886
1974/7/3,0.861
1974/7/5,0.868
1974/7/8,0.863
1974/7/9,0.846
1974/7/10,0.825
1974/7/11,0.854
1974/7/12,0.83
1974/7/15,0.88
1974/7/16,0.846
1974/7/17,0.839
1974/7/18,0.856
1974/7/19,0.85
1974/7/22,0.851
1974/7/23,0.842
1974/7/24,0.862
1974/7/25,0.897
1974/7/26,0.905
1974/7/29,0.955
1974/7/30,0.905
1974/7/31,0.893
1974/8/1,0.845
1974/8/2,0.801
1974/8/5,0.807
1974/8/6,0.838
1974/8/7,0.848
1974/8/8,0.825
1974/8/9,0.818
1974/8/12,0.829
1974/8/13,0.849
1974/8/14,0.828
1974/8/15,0.815
1974/8/16,0.823
1974/8/19,0.779
1974/8/20,0.782
1974/8/21,0.794
1974/8/22,0.795
1974/8/23,0.789
1974/8/26,0.775
1974/8/27,0.7534
1974/8/28,0.7576
1974/8/29,0.754
1974/8/30,0.7378
1974/9/3,0.695
1974/9/4,0.692
1974/9/5,0.68
1974/9/6,0.684
1974/9/9,0.662
1974/9/10,0.666
1974/9/11,0.67
1974/9/12,0.648
1974/9/13,0.63
1974/9/16,0.622
1974/9/17,0.625
1974/9/18,0.638
1974/9/19,0.632
1974/9/20,0.624
1974/9/23,0.643
1974/9/24,0.675
1974/9/25,0.654
1974/9/26,0.65
1974/9/27,0.635
1974/9/30,0.682
1974/10/1,0.652
1974/10/2,0.651
1974/10/3,0.638
1974/10/4,0.643
1974/10/7,0.664
1974/10/8,0.645
1974/10/9,0.658
1974/10/10,0.63
1974/10/11,0.629
1974/10/15,0.649
1974/10/16,0.621
1974/10/17,0.602
1974/10/18,0.584
1974/10/21,0.579
1974/10/22,0.576
1974/10/23,0.577
1974/10/24,0.591
1974/10/25,0.602
1974/10/28,0.602
1974/10/29,0.592
1974/10/30,0.603
1974/10/31,0.636
1974/11/1,0.621
1974/11/4,0.614
1974/11/6,0.664
1974/11/7,0.637
1974/11/8,0.645
1974/11/12,0.631
1974/11/13,0.612
1974/11/14,0.624
1974/11/15,0.639
1974/11/18,0.632
1974/11/19,0.599
1974/11/20,0.593
1974/11/21,0.592
1974/11/22,0.578
1974/11/25,0.5694
1974/11/26,0.5732
1974/11/27,0.5878
1974/11/29,0.5876
1974/12/2,0.584
1974/12/3,0.58
1974/12/4,0.571
1974/12/5,0.584
1974/12/6,0.58
1974/12/9,0.574
1974/12/10,0.573
1974/12/11,0.553
1974/12/12,0.552
1974/12/13,0.545
1974/12/16,0.539
1974/12/17,0.535
1974/12/18,0.542
1974/12/19,0.54
1974/12/20,0.535
1974/12/23,0.541
1974/12/24,0.543
1974/12/26,0.5538
1974/12/27,0.5768
1974/12/30,0.5532
1974/12/31,0.5336
1975/1/2,0.531
1975/1/3,0.531
1975/1/6,0.522
1975/1/7,0.529
1975/1/8,0.532
1975/1/9,0.536
1975/1/10,0.532
1975/1/13,0.53
1975/1/14,0.544
1975/1/15,0.535
1975/1/16,0.52
1975/1/17,0.52
1975/1/20,0.524
1975/1/21,0.52
1975/1/22,0.517
1975/1/23,0.525
1975/1/24,0.518
1975/1/27,0.536
1975/1/28,0.529
1975/1/29,0.522
1975/1/30,0.524
1975/1/31,0.524
1975/2/3,0.538
1975/2/4,0.528
1975/2/5,0.523
1975/2/6,0.52
1975/2/7,0.525
1975/2/10,0.529
1975/2/11,0.53
1975/2/13,0.557
1975/2/14,0.564
1975/2/18,0.564
1975/2/19,0.548
1975/2/20,0.567
1975/2/21,0.577
1975/2/24,0.575
1975/2/25,0.5722
1975/2/26,0.5784
1975/2/27,0.5882
1975/2/28,0.5928
1975/3/3,0.587
1975/3/4,0.578
1975/3/5,0.591
1975/3/6,0.586
1975/3/7,0.581
1975/3/10,0.581
1975/3/11,0.586
1975/3/12,0.583
1975/3/13,0.586
1975/3/14,0.585
1975/3/17,0.584
1975/3/18,0.586
1975/3/19,0.607
1975/3/20,0.619
1975/3/21,0.611
1975/3/24,0.613
1975/3/25,0.612
1975/3/26,0.619
1975/3/27,0.62
1975/3/31,0.629
1975/4/1,0.626
1975/4/2,0.624
1975/4/3,0.609
1975/4/4,0.592
1975/4/7,0.598
1975/4/8,0.597
1975/4/9,0.593
1975/4/10,0.565
1975/4/11,0.573
1975/4/14,0.571
1975/4/15,0.581
1975/4/16,0.581
1975/4/17,0.585
1975/4/18,0.585
1975/4/21,0.581
1975/4/22,0.573
1975/4/23,0.568
1975/4/24,0.557
1975/4/25,0.5512
1975/4/28,0.5568
1975/4/29,0.5716
1975/4/30,0.565
1975/5/1,0.56
1975/5/2,0.553
1975/5/5,0.55
1975/5/6,0.559
1975/5/7,0.559
1975/5/8,0.555
1975/5/9,0.553
1975/5/12,0.553
1975/5/13,0.567
1975/5/14,0.567
1975/5/15,0.556
1975/5/16,0.558
1975/5/19,0.564
1975/5/20,0.564
1975/5/21,0.567
1975/5/22,0.567
1975/5/23,0.568
1975/5/27,0.555
1975/5/28,0.55
1975/5/29,0.546
1975/5/30,0.547
1975/6/2,0.542
1975/6/3,0.548
1975/6/4,0.542
1975/6/5,0.522
1975/6/6,0.527
1975/6/9,0.531
1975/6/10,0.522
1975/6/11,0.517
1975/6/12,0.516
1975/6/13,0.519
1975/6/16,0.521
1975/6/17,0.533
1975/6/18,0.525
1975/6/19,0.522
1975/6/20,0.533
1975/6/23,0.528
1975/6/24,0.529
1975/6/25,0.5444
1975/6/26,0.5412
1975/6/27,0.5518
1975/6/30,0.5634
1975/7/1,0.561
1975/7/2,0.568
1975/7/3,0.564
1975/7/7,0.55
1975/7/8,0.558
1975/7/9,0.565
1975/7/10,0.568
1975/7/11,0.575
1975/7/14,0.582
1975/7/15,0.573
1975/7/16,0.574
1975/7/17,0.569
1975/7/18,0.569
1975/7/21,0.578
1975/7/22,0.588
1975/7/23,0.576
1975/7/24,0.579
1975/7/25,0.595
1975/7/28,0.598
1975/7/29,0.593
1975/7/30,0.586
1975/7/31,0.579
1975/8/1,0.579
1975/8/4,0.585
1975/8/5,0.572
1975/8/6,0.568
1975/8/7,0.58
1975/8/8,0.582
1975/8/11,0.586
1975/8/12,0.588
1975/8/13,0.587
1975/8/14,0.585
1975/8/15,0.588
1975/8/18,0.591
1975/8/19,0.603
1975/8/20,0.611
1975/8/21,0.602
1975/8/22,0.611
1975/8/25,0.612
1975/8/26,0.6062
1975/8/27,0.6094
1975/8/28,0.612
1975/8/29,0.5966
1975/9/2,0.57
1975/9/3,0.571
1975/9/4,0.582
1975/9/5,0.584
1975/9/8,0.58
1975/9/9,0.575
1975/9/10,0.581
1975/9/11,0.575
1975/9/12,0.579
1975/9/15,0.575
1975/9/16,0.564
1975/9/17,0.564
1975/9/18,0.567
1975/9/19,0.568
1975/9/22,0.569
1975/9/23,0.575
1975/9/24,0.579
1975/9/25,0.569
1975/9/26,0.573
1975/9/29,0.569
1975/9/30,0.565
1975/10/1,0.566
1975/10/2,0.562
1975/10/3,0.567
1975/10/6,0.563
1975/10/7,0.564
1975/10/8,0.563
1975/10/9,0.563
1975/10/10,0.551
1975/10/14,0.543
1975/10/15,0.545
1975/10/16,0.547
1975/10/17,0.541
1975/10/20,0.544
1975/10/21,0.546
1975/10/22,0.537
1975/10/23,0.531
1975/10/24,0.535
1975/10/27,0.537
1975/10/28,0.54
1975/10/29,0.551
1975/10/30,0.557
1975/10/31,0.569
1975/11/3,0.559
1975/11/5,0.567
1975/11/6,0.57
1975/11/7,0.568
1975/11/10,0.555
1975/11/12,0.557
1975/11/13,0.555
1975/11/14,0.549
1975/11/17,0.537
1975/11/18,0.536
1975/11/19,0.543
1975/11/20,0.533
1975/11/21,0.527
1975/11/24,0.5322
1975/11/25,0.529
1975/11/26,0.5344
1975/11/28,0.5312
1975/12/1,0.527
1975/12/2,0.53
1975/12/3,0.528
1975/12/4,0.531
1975/12/5,0.539
1975/12/8,0.533
1975/12/9,0.526
1975/12/10,0.529
1975/12/11,0.536
1975/12/12,0.528
1975/12/15,0.526
1975/12/16,0.528
1975/12/17,0.539
1975/12/18,0.553
1975/12/19,0.56
1975/12/22,0.551
1975/12/23,0.55
1975/12/24,0.5574
1975/12/29,0.5492
1975/12/30,0.5518
1975/12/31,0.5516
1976/1/2,0.558
1976/1/5,0.567
1976/1/6,0.567
1976/1/7,0.567
1976/1/8,0.561
1976/1/9,0.572
1976/1/12,0.573
1976/1/13,0.565
1976/1/14,0.567
1976/1/15,0.566
1976/1/16,0.565
1976/1/19,0.564
1976/1/20,0.562
1976/1/21,0.555
1976/1/22,0.543
1976/1/23,0.545
1976/1/26,0.538
1976/1/27,0.544
1976/1/28,0.552
1976/1/29,0.555
1976/1/30,0.549
1976/2/2,0.551
1976/2/3,0.554
1976/2/4,0.556
1976/2/5,0.556
1976/2/6,0.556
1976/2/9,0.554
1976/2/10,0.555
1976/2/11,0.558
1976/2/12,0.568
1976/2/13,0.563
1976/2/17,0.571
1976/2/18,0.573
1976/2/19,0.574
1976/2/20,0.584
1976/2/23,0.585
1976/2/24,0.586
1976/2/25,0.587
1976/2/26,0.5952
1976/2/27,0.5968
1976/3/1,0.593
1976/3/2,0.588
1976/3/3,0.593
1976/3/4,0.604
1976/3/5,0.607
1976/3/8,0.603
1976/3/9,0.61
1976/3/10,0.613
1976/3/11,0.606
1976/3/12,0.617
1976/3/15,0.618
1976/3/16,0.613
1976/3/17,0.629
1976/3/18,0.637
1976/3/19,0.643
1976/3/22,0.637
1976/3/23,0.639
1976/3/24,0.638
1976/3/25,0.626
1976/3/26,0.628
1976/3/29,0.617
1976/3/30,0.633
1976/3/31,0.634
1976/4/1,0.652
1976/4/2,0.648
1976/4/5,0.658
1976/4/6,0.663
1976/4/7,0.661
1976/4/8,0.682
1976/4/9,0.682
1976/4/12,0.702
1976/4/13,0.693
1976/4/14,0.688
1976/4/15,0.702
1976/4/19,0.715
1976/4/20,0.74
1976/4/21,0.719
1976/4/22,0.708
1976/4/23,0.708
1976/4/26,0.728
1976/4/27,0.7336
1976/4/28,0.7156
1976/4/29,0.711
1976/4/30,0.715
1976/5/3,0.692
1976/5/4,0.686
1976/5/5,0.695
1976/5/6,0.72
1976/5/7,0.723
1976/5/10,0.711
1976/5/11,0.709
1976/5/12,0.713
1976/5/13,0.703
1976/5/14,0.707
1976/5/17,0.695
1976/5/18,0.691
1976/5/19,0.677
1976/5/20,0.689
1976/5/21,0.68
1976/5/24,0.687
1976/5/25,0.689
1976/5/26,0.7
1976/5/27,0.699
1976/5/28,0.699
1976/6/1,0.697
1976/6/2,0.68
1976/6/3,0.675
1976/6/4,0.68
1976/6/7,0.694
1976/6/8,0.687
1976/6/9,0.691
1976/6/10,0.704
1976/6/11,0.717
1976/6/14,0.729
1976/6/15,0.71
1976/6/16,0.725
1976/6/17,0.718
1976/6/18,0.723
1976/6/21,0.714
1976/6/22,0.72
1976/6/23,0.709
1976/6/24,0.715
1976/6/25,0.7144
1976/6/28,0.7182
1976/6/29,0.7338
1976/6/30,0.7536
1976/7/1,0.759
1976/7/2,0.757
1976/7/6,0.783
1976/7/7,0.773
1976/7/8,0.776
1976/7/9,0.768
1976/7/12,0.759
1976/7/13,0.766
1976/7/14,0.773
1976/7/15,0.757
1976/7/16,0.756
1976/7/19,0.738
1976/7/20,0.747
1976/7/21,0.746
1976/7/22,0.737
1976/7/23,0.753
1976/7/26,0.743
1976/7/27,0.754
1976/7/28,0.761
1976/7/29,0.757
1976/7/30,0.745
1976/8/2,0.717
1976/8/3,0.715
1976/8/4,0.723
1976/8/5,0.702
1976/8/6,0.699
1976/8/9,0.684
1976/8/10,0.699
1976/8/11,0.698
1976/8/12,0.701
1976/8/13,0.702
1976/8/16,0.7
1976/8/17,0.697
1976/8/18,0.696
1976/8/19,0.714
1976/8/20,0.701
1976/8/23,0.694
1976/8/24,0.68
1976/8/25,0.673
1976/8/26,0.6816
1976/8/27,0.6812
1976/8/30,0.6828
1976/8/31,0.6928
1976/9/1,0.705
1976/9/2,0.701
1976/9/3,0.696
1976/9/7,0.717
1976/9/8,0.701
1976/9/9,0.698
1976/9/10,0.695
1976/9/13,0.675
1976/9/14,0.661
1976/9/15,0.657
1976/9/16,0.66
1976/9/17,0.664
1976/9/20,0.654
1976/9/21,0.657
1976/9/22,0.672
1976/9/23,0.663
1976/9/24,0.665
1976/9/27,0.658
1976/9/28,0.633
1976/9/29,0.638
1976/9/30,0.638
1976/10/1,0.643
1976/10/4,0.65
1976/10/5,0.636
1976/10/6,0.631
1976/10/7,0.62
1976/10/8,0.595
1976/10/11,0.565
1976/10/12,0.561
1976/10/13,0.571
1976/10/14,0.579
1976/10/15,0.582
1976/10/18,0.583
1976/10/19,0.582
1976/10/20,0.591
1976/10/21,0.58
1976/10/22,0.572
1976/10/25,0.566
1976/10/26,0.557
1976/10/27,0.574
1976/10/28,0.561
1976/10/29,0.563
1976/11/1,0.568
1976/11/3,0.57
1976/11/4,0.587
1976/11/5,0.596
1976/11/8,0.596
1976/11/9,0.602
1976/11/10,0.608
1976/11/11,0.589
1976/11/12,0.593
1976/11/15,0.595
1976/11/16,0.598
1976/11/17,0.593
1976/11/18,0.59
1976/11/19,0.599
1976/11/22,0.589
1976/11/23,0.575
1976/11/24,0.5748
1976/11/26,0.568
1976/11/29,0.5734
1976/11/30,0.5712
1976/12/1,0.57
1976/12/2,0.57
1976/12/3,0.577
1976/12/6,0.579
1976/12/7,0.578
1976/12/8,0.585
1976/12/9,0.584
1976/12/10,0.585
1976/12/13,0.585
1976/12/14,0.587
1976/12/15,0.596
1976/12/16,0.595
1976/12/17,0.602
1976/12/20,0.602
1976/12/21,0.61
1976/12/22,0.611
1976/12/23,0.61
1976/12/27,0.6204
1976/12/28,0.6282
1976/12/29,0.6268
1976/12/30,0.6304
1977/1/3,0.644
1977/1/4,0.637
1977/1/5,0.633
1977/1/6,0.638
1977/1/7,0.628
1977/1/10,0.627
1977/1/11,0.633
1977/1/12,0.637
1977/1/13,0.631
1977/1/14,0.635
1977/1/17,0.651
1977/1/18,0.652
1977/1/19,0.659
1977/1/20,0.66
1977/1/21,0.665
1977/1/24,0.668
1977/1/25,0.659
1977/1/26,0.669
1977/1/27,0.663
1977/1/28,0.657
1977/1/31,0.647
1977/2/1,0.652
1977/2/2,0.66
1977/2/3,0.656
1977/2/4,0.66
1977/2/7,0.665
1977/2/8,0.662
1977/2/9,0.653
1977/2/10,0.643
1977/2/11,0.641
1977/2/14,0.641
1977/2/15,0.644
1977/2/16,0.654
1977/2/17,0.65
1977/2/18,0.65
1977/2/22,0.659
1977/2/23,0.6682
1977/2/24,0.6654
1977/2/25,0.673
1977/2/28,0.687
1977/3/1,0.694
1977/3/2,0.693
1977/3/3,0.687
1977/3/4,0.698
1977/3/7,0.694
1977/3/8,0.695
1977/3/9,0.699
1977/3/10,0.69
1977/3/11,0.694
1977/3/14,0.705
1977/3/15,0.71
1977/3/16,0.709
1977/3/17,0.718
1977/3/18,0.724
1977/3/21,0.722
1977/3/22,0.716
1977/3/23,0.72
1977/3/24,0.716
1977/3/25,0.706
1977/3/28,0.692
1977/3/29,0.683
1977/3/30,0.705
1977/3/31,0.706
1977/4/1,0.711
1977/4/4,0.702
1977/4/5,0.672
1977/4/6,0.676
1977/4/7,0.663
1977/4/11,0.668
1977/4/12,0.668
1977/4/13,0.669
1977/4/14,0.676
1977/4/15,0.656
1977/4/18,0.657
1977/4/19,0.656
1977/4/20,0.633
1977/4/21,0.643
1977/4/22,0.645
1977/4/25,0.639
1977/4/26,0.638
1977/4/27,0.636
1977/4/28,0.6298
1977/4/29,0.6394
1977/5/2,0.654
1977/5/3,0.651
1977/5/4,0.645
1977/5/5,0.649
1977/5/6,0.647
1977/5/9,0.653
1977/5/10,0.663
1977/5/11,0.66
1977/5/12,0.66
1977/5/13,0.665
1977/5/16,0.671
1977/5/17,0.654
1977/5/18,0.642
1977/5/19,0.639
1977/5/20,0.617
1977/5/23,0.608
1977/5/24,0.616
1977/5/25,0.606
1977/5/26,0.609
1977/5/27,0.612
1977/5/31,0.604
1977/6/1,0.605
1977/6/2,0.608
1977/6/3,0.606
1977/6/6,0.612
1977/6/7,0.612
1977/6/8,0.587
1977/6/9,0.576
1977/6/10,0.591
1977/6/13,0.587
1977/6/14,0.592
1977/6/15,0.597
1977/6/16,0.605
1977/6/17,0.634
1977/6/20,0.641
1977/6/21,0.617
1977/6/22,0.616
1977/6/23,0.627
1977/6/24,0.618
1977/6/27,0.5926
1977/6/28,0.5886
1977/6/29,0.6088
1977/6/30,0.6064
1977/7/1,0.581
1977/7/5,0.569
1977/7/6,0.582
1977/7/7,0.58
1977/7/8,0.583
1977/7/11,0.59
1977/7/12,0.567
1977/7/13,0.576
1977/7/15,0.574
1977/7/18,0.574
1977/7/19,0.578
1977/7/20,0.576
1977/7/21,0.575
1977/7/22,0.575
1977/7/25,0.573
1977/7/26,0.57
1977/7/27,0.57
1977/7/28,0.564
1977/7/29,0.563
1977/8/1,0.55
1977/8/2,0.549
1977/8/3,0.552
1977/8/4,0.555
1977/8/5,0.547
1977/8/8,0.54
1977/8/9,0.544
1977/8/10,0.538
1977/8/11,0.533
1977/8/12,0.526
1977/8/15,0.52
1977/8/16,0.534
1977/8/17,0.526
1977/8/18,0.527
1977/8/19,0.531
1977/8/22,0.525
1977/8/23,0.523
1977/8/24,0.525
1977/8/25,0.528
1977/8/26,0.5276
1977/8/29,0.5252
1977/8/30,0.5318
1977/8/31,0.5516
1977/9/1,0.557
1977/9/2,0.567
1977/9/6,0.565
1977/9/7,0.563
1977/9/8,0.551
1977/9/9,0.558
1977/9/12,0.556
1977/9/13,0.553
1977/9/14,0.552
1977/9/15,0.555
1977/9/16,0.565
1977/9/19,0.564
1977/9/20,0.57
1977/9/21,0.574
1977/9/22,0.57
1977/9/23,0.557
1977/9/26,0.555
1977/9/27,0.557
1977/9/28,0.563
1977/9/29,0.566
1977/9/30,0.564
1977/10/3,0.56
1977/10/4,0.57
1977/10/5,0.567
1977/10/6,0.567
1977/10/7,0.573
1977/10/10,0.579
1977/10/11,0.578
1977/10/12,0.572
1977/10/13,0.566
1977/10/14,0.571
1977/10/17,0.566
1977/10/18,0.572
1977/10/19,0.566
1977/10/20,0.568
1977/10/21,0.573
1977/10/24,0.569
1977/10/25,0.568
1977/10/26,0.557
1977/10/27,0.549
1977/10/28,0.546
1977/10/31,0.55
1977/11/1,0.547
1977/11/2,0.55
1977/11/3,0.547
1977/11/4,0.548
1977/11/7,0.54
